tweet_id,timestamp,source,text,name,dog_stage,rating_numerator,rating_denominator,rating,short_url
817056546584727552,2017-01-05 17:13:55+00:00,iPhone,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10,Chloe,None,11,10,1.1,https://t.co/r6SLVN2VUH
816816676327063552,2017-01-05 01:20:46+00:00,iPhone,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber,Timber,None,12,10,1.2,https://t.co/dVVavqpeF9
816697700272001025,2017-01-04 17:27:59+00:00,iPhone,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well,Binky,None,12,10,1.2,https://t.co/WFt82XLyEF
816450570814898180,2017-01-04 01:05:59+00:00,iPhone,Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John,Moose,None,13,10,1.3,https://t.co/LIhmM7i70k
816336735214911488,2017-01-03 17:33:39+00:00,iPhone,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet,Dudley,None,11,10,1.1,https://t.co/nuJxtmlLcY
816091915477250048,2017-01-03 01:20:49+00:00,iPhone,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well,Comet,None,12,10,1.2,https://t.co/tlfuZ25IMi
815990720817401858,2017-01-02 18:38:42+00:00,iPhone,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://t.co/r4W111FzAq",Jack,None,11,10,1.1,https://t.co/fQpYuMKG3p
815966073409433600,2017-01-02 17:00:46+00:00,iPhone,Here's a pupper with squeaky hiccups. Please enjoy. 13/10,None,pupper,13,10,1.3,https://t.co/MiMKtsLN6k
815736392542261248,2017-01-02 01:48:06+00:00,iPhone,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday,Akumi,None,11,10,1.1,https://t.co/gd9UlLOCQ0
815639385530101762,2017-01-01 19:22:38+00:00,iPhone,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm,Titan,None,12,10,1.2,https://t.co/bLZuOh9sKy
815390420867969024,2017-01-01 02:53:20+00:00,iPhone,Happy New Year from the squad! 13/10 for all,None,None,13,10,1.3,https://t.co/9njRxyUd5L
814986499976527872,2016-12-31 00:08:17+00:00,iPhone,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho,Cooper,pupper,11,10,1.1,https://t.co/01vpuRDXQ8
814638523311648768,2016-12-30 01:05:33+00:00,iPhone,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop,Olivia,None,12,10,1.2,https://t.co/0LdNjoiNbv
814530161257443328,2016-12-29 17:54:58+00:00,iPhone,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well,Alf,None,12,10,1.2,https://t.co/IOdgfnSE9G
814153002265309185,2016-12-28 16:56:16+00:00,iPhone,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning,Oshie,None,12,10,1.2,https://t.co/YIJo7X7K9J
813910438903693312,2016-12-28 00:52:25+00:00,iPhone,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist,Chubbs,doggo,11,10,1.1,https://t.co/z1VRj1cYZf
813812741911748608,2016-12-27 18:24:12+00:00,iPhone,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP",Gary,None,14,10,1.4,https://t.co/uBnQTNEeGg
813800681631023104,2016-12-27 17:36:16+00:00,iPhone,This is Sky. She's learning how to roll her R's. 12/10 cultured af,Sky,None,12,10,1.2,https://t.co/OuaVvVkwJ1
813217897535406080,2016-12-26 03:00:30+00:00,iPhone,Here is Atlas. He went all out this year. 13/10 downright magical af,Atlas,None,13,10,1.3,https://t.co/DVYIZOnO81
813202720496779264,2016-12-26 02:00:11+00:00,iPhone,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10,None,doggo,11,10,1.1,https://t.co/cD967DjnIn
813187593374461952,2016-12-26 01:00:05+00:00,iPhone,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10,None,None,13,10,1.3,https://t.co/rvSANEsQZJ
813172488309972993,2016-12-26 00:00:03+00:00,iPhone,This is Eleanor. She winks like she knows many things that you don't. 12/10,Eleanor,None,12,10,1.2,https://t.co/bxGwkJa2kE
813157409116065792,2016-12-25 23:00:08+00:00,iPhone,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark,Layla,None,12,10,1.2,https://t.co/hwhCbhCjnV
813142292504645637,2016-12-25 22:00:04+00:00,iPhone,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10,None,None,13,10,1.3,https://t.co/KK4XQK9SPi
813127251579564032,2016-12-25 21:00:18+00:00,iPhone,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup,None,doggo,11,10,1.1,https://t.co/BzITyGw3JA
813112105746448384,2016-12-25 20:00:07+00:00,iPhone,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby,Toby,None,12,10,1.2,https://t.co/zfdaGZlweq
813096984823349248,2016-12-25 19:00:02+00:00,iPhone,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him,Rocky,doggo,11,10,1.1,https://t.co/soNL00XWVu
813081950185472002,2016-12-25 18:00:17+00:00,iPhone,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly,Baron,None,11,10,1.1,https://t.co/PjulYEXTvg
813066809284972545,2016-12-25 17:00:08+00:00,iPhone,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup,Tyr,None,12,10,1.2,https://t.co/syuTXARdtN
813051746834595840,2016-12-25 16:00:16+00:00,iPhone,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy,Bauer,None,13,10,1.3,https://t.co/AIMF8ouzvl
812781120811126785,2016-12-24 22:04:54+00:00,iPhone,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10,Swagger,None,10,10,1.0,https://t.co/lXFM1l22bG
812709060537683968,2016-12-24 17:18:34+00:00,iPhone,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af,Brandi,None,12,10,1.2,https://t.co/AbBDuGZUpp
812503143955202048,2016-12-24 03:40:19+00:00,iPhone,"I'm happy to inform you all that Jake is in excellent hands. 13/10 for him and his new family 
https://t.co/LRCTJpnCnS",None,None,13,10,1.3,https://t.co/wZz7fI6XO1
812466873996607488,2016-12-24 01:16:12+00:00,iPhone,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable,Mary,None,12,10,1.2,https://t.co/BAJrfPvtux
812372279581671427,2016-12-23 19:00:19+00:00,iPhone,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af,Moe,None,13,10,1.3,https://t.co/gCnAeL2mvT
811985624773361665,2016-12-22 17:23:53+00:00,iPhone,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared,Ted,None,11,10,1.1,https://t.co/sIB5C6FDop
811744202451197953,2016-12-22 01:24:33+00:00,iPhone,This is Halo. She likes watermelon. 13/10,Halo,None,13,10,1.3,https://t.co/TZkiQZqwA6
811627233043480576,2016-12-21 17:39:46+00:00,iPhone,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet,Augie,None,10,10,1.0,https://t.co/IU8S0n4oxn
811386762094317568,2016-12-21 01:44:13+00:00,iPhone,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him,Craig,pupper,11,10,1.1,https://t.co/aAUXzoxaBy
810984652412424192,2016-12-19 23:06:23+00:00,iPhone,"Meet Sam. She smiles 24/7 &amp; secretly aspires to be a reindeer. 
Keep Sam smiling by clicking and sharing this link:
https://t.co/98tB8y7y7t",Sam,None,24,7,3.4285714285714284,https://t.co/LouL5vdvxx
810896069567610880,2016-12-19 17:14:23+00:00,iPhone,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine",Hunter,None,11,10,1.1,https://t.co/zW1o0W4AYV
810657578271330305,2016-12-19 01:26:42+00:00,iPhone,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue,Pavlov,None,11,10,1.1,https://t.co/MXd0AGDsRJ
810284430598270976,2016-12-18 00:43:57+00:00,iPhone,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil,Phil,None,13,10,1.3,https://t.co/9p6ECXJMMu
810254108431155201,2016-12-17 22:43:27+00:00,iPhone,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet",Gus,None,12,10,1.2,https://t.co/DrsrQkEfnb
809920764300447744,2016-12-17 00:38:52+00:00,iPhone,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console",None,None,10,10,1.0,https://t.co/HIraYS1Bzo
809448704142938112,2016-12-15 17:23:04+00:00,iPhone,"I call this one ""A Blep by the Sea"" 12/10",None,None,12,10,1.2,https://t.co/EMdnCugNbo
809220051211603969,2016-12-15 02:14:29+00:00,iPhone,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately,Kyro,None,12,10,1.2,https://t.co/wHu15q2Q6p
809084759137812480,2016-12-14 17:16:53+00:00,iPhone,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed",Wallace,None,11,10,1.1,https://t.co/nadm8yWZ4h
808838249661788160,2016-12-14 00:57:20+00:00,iPhone,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible,Ito,None,13,10,1.3,https://t.co/Zrrcw29o13
808733504066486276,2016-12-13 18:01:07+00:00,iPhone,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge. 12/10 would rescue,None,pupper,12,10,1.2,https://t.co/xQfrbNK3HD
808501579447930884,2016-12-13 02:39:32+00:00,iPhone,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10,Koda,None,12,10,1.2,https://t.co/SQhyqrr8px
808344865868283904,2016-12-12 16:16:49+00:00,Vine,This is Seamus. He's very bad at entering pools. Still a very good boy tho 11/10,Seamus,None,11,10,1.1,https://t.co/hfi264QwYM
808106460588765185,2016-12-12 00:29:28+00:00,iPhone,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time,None,doggo/pupper,12,10,1.2,https://t.co/ANBpEYHaho
808001312164028416,2016-12-11 17:31:39+00:00,iPhone,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester,Cooper,None,12,10,1.2,https://t.co/O9iGgvfuzl
807621403335917568,2016-12-10 16:22:02+00:00,iPhone,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie,Ollie,pupper,14,10,1.4,https://t.co/qTRY2qX9y4
807106840509214720,2016-12-09 06:17:20+00:00,iPhone,This is Stephan. He just wants to help. 13/10 such a good boy,Stephan,None,13,10,1.3,https://t.co/DkBYaCAg2d
807010152071229440,2016-12-08 23:53:08+00:00,iPhone,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop,Lennon,None,12,10,1.2,https://t.co/fhgP6vSfhX
806629075125202948,2016-12-07 22:38:52+00:00,iPhone,"""Good afternoon class today we're going to learn what makes a good boy so good"" 13/10",None,None,13,10,1.3,https://t.co/f1h2Fsalv9
806576416489959424,2016-12-07 19:09:37+00:00,iPhone,Hooman catch successful. Massive hit by dog. Fumble ensued. Possession to dog. 13/10,None,None,13,10,1.3,https://t.co/QrFkqgHR1G
806542213899489280,2016-12-07 16:53:43+00:00,iPhone,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af,Waffles,None,11,10,1.1,https://t.co/BCB87qUU0h
806219024703037440,2016-12-06 19:29:28+00:00,iPhone,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating... 11/10,incredibly,None,11,10,1.1,https://t.co/IZidSrBvhi
805932879469572096,2016-12-06 00:32:26+00:00,iPhone,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10,Major,None,12,10,1.2,https://t.co/Zcwr8LgoO8
805826884734976000,2016-12-05 17:31:15+00:00,iPhone,This is Duke. He is not a fan of the pupporazzi. 12/10,Duke,None,12,10,1.2,https://t.co/SgpBVYIL18
805520635690676224,2016-12-04 21:14:20+00:00,iPhone,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke,Zeke,None,13,10,1.3,https://t.co/zacX7S6GyJ
805487436403003392,2016-12-04 19:02:24+00:00,iPhone,"Meet Sansa and Gary. They run along the fence together everyday, so the owners installed a window for them. Both 12/10 h*ckin romantic af",Sansa,None,12,10,1.2,https://t.co/1JUduNuaWl
805207613751304193,2016-12-04 00:30:29+00:00,iPhone,This is Shooter. He's doing quite the snowy zoom. 12/10,Shooter,None,12,10,1.2,https://t.co/lHy4Xbyhd9
804738756058218496,2016-12-02 17:27:25+00:00,iPhone,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10,Django,None,12,10,1.2,https://t.co/kQVQoOW9NZ
804475857670639616,2016-12-02 00:02:45+00:00,iPhone,HE'S TRYING TO BE HIS OWN PERSON LET HIM GO 13/10,None,None,13,10,1.3,https://t.co/LEZ8jR5txd
804026241225523202,2016-11-30 18:16:08+00:00,iPhone,This is Bo. He's going to make me cry. 13/10 please get off the bus for him Carly,Bo,None,13,10,1.3,https://t.co/U7FvBZo6Bq
803773340896923648,2016-11-30 01:31:12+00:00,iPhone,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry,Diogi,puppo,12,10,1.2,https://t.co/ZxeRjMKaWt
803638050916102144,2016-11-29 16:33:36+00:00,iPhone,Pupper hath acquire enemy. 13/10,None,pupper,13,10,1.3,https://t.co/ns9qoElfsX
803380650405482500,2016-11-28 23:30:47+00:00,iPhone,Meet Sonny. He's an in-home movie critic. That is his collection. He's very proud of it. 12/10,Sonny,None,12,10,1.2,https://t.co/yPbCALoy2n
803276597545603072,2016-11-28 16:37:19+00:00,iPhone,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck,Winston,None,11,10,1.1,https://t.co/jxQhxoPsgL
802952499103731712,2016-11-27 19:09:28+00:00,iPhone,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist,Marley,None,12,10,1.2,https://t.co/yLm7hQ6UXh
802600418706604034,2016-11-26 19:50:26+00:00,Vine,This is Bailey. She has mastered the head tilt. 11/10 rather h*ckin adorable,Bailey,None,11,10,1.1,https://t.co/urhl90ZE1O
802572683846291456,2016-11-26 18:00:13+00:00,iPhone,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution,Winnie,None,12,10,1.2,https://t.co/EFfLCP7oQv
802323869084381190,2016-11-26 01:31:31+00:00,iPhone,This is Severus. He's here to fix your cable. Looks like he succeeded. Even offered to pupgrade your plan. 13/10 h*ckin helpful,Severus,None,13,10,1.3,https://t.co/aX4brLLpWZ
802239329049477120,2016-11-25 19:55:35+00:00,iPhone,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo,Loki,puppo,12,10,1.2,https://t.co/5oWrHCWg87
801958328846974976,2016-11-25 01:18:59+00:00,iPhone,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly,Ronnie,None,12,10,1.2,https://t.co/4fY2bsAm65
801538201127157760,2016-11-23 21:29:33+00:00,iPhone,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace,Wallace,None,12,10,1.2,https://t.co/p1RD39XjUe
801285448605831168,2016-11-23 04:45:12+00:00,iPhone,oh h*ck 10/10,None,None,10,10,1.0,https://t.co/bC69RrW559
801167903437357056,2016-11-22 20:58:07+00:00,iPhone,This is Milo. I would do terrible things for Milo. 13/10,Milo,None,13,10,1.3,https://t.co/R6wJyC2Tey
801115127852503040,2016-11-22 17:28:25+00:00,iPhone,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine,Bones,doggo/pupper,12,10,1.2,https://t.co/55Dqe0SJNj
800751577355128832,2016-11-21 17:23:47+00:00,iPhone,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10,Mauve,None,12,10,1.2,https://t.co/4UwCTW3lXG
800513324630806528,2016-11-21 01:37:04+00:00,iPhone,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10,Chef,None,11,10,1.1,https://t.co/ILHGs0e6Dm
800459316964663297,2016-11-20 22:02:27+00:00,iPhone,Here's a very sleepy pupper. Appears to be portable as h*ck. 12/10 would snug intensely,None,pupper,12,10,1.2,https://t.co/61sX7pW5Ca
800388270626521089,2016-11-20 17:20:08+00:00,iPhone,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer,Doc,floofer,12,10,1.2,https://t.co/azMneS6Ly5
800141422401830912,2016-11-20 00:59:15+00:00,iPhone,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10,Peaches,None,13,10,1.3,https://t.co/pbKOesr8Tg
800018252395122689,2016-11-19 16:49:49+00:00,iPhone,Here's a doggo doin a struggle. 11/10 much determined,None,doggo,11,10,1.1,https://t.co/gQqRBfkX4I
799757965289017345,2016-11-18 23:35:32+00:00,iPhone,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back,Sobe,doggo,13,10,1.3,https://t.co/OiH8PaOxB1
799422933579902976,2016-11-18 01:24:14+00:00,iPhone,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly,Longfellow,None,12,10,1.2,https://t.co/bpLuQuxzHZ
799297110730567681,2016-11-17 17:04:16+00:00,iPhone,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet,Jeffrey,None,11,10,1.1,https://t.co/YDtZcAiMAf
799063482566066176,2016-11-17 01:35:54+00:00,iPhone,This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish,Mister,None,11,10,1.1,https://t.co/BXJFKOVnJm
798933969379225600,2016-11-16 17:01:16+00:00,iPhone,This is Iroh. He's in a predicament. 12/10 someone help him,Iroh,None,12,10,1.2,https://t.co/KJAKO2kXsL
798925684722855936,2016-11-16 16:28:21+00:00,iPhone,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow,Shadow,None,11,10,1.1,https://t.co/8yvpacwBcu
798209839306514432,2016-11-14 17:03:50+00:00,iPhone,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10,Cooper,None,13,10,1.3,https://t.co/jG1PAFkB81
797971864723324932,2016-11-14 01:18:12+00:00,iPhone,Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af,None,pupper,12,10,1.2,https://t.co/GRWPgNKt2z
797545162159308800,2016-11-12 21:02:38+00:00,iPhone,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately,Cassie,None,12,10,1.2,https://t.co/Ia19irLwyB
797236660651966464,2016-11-12 00:36:46+00:00,iPhone,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser,Pancake,None,12,10,1.2,https://t.co/6kqsAjJNhi
796865951799083009,2016-11-11 00:03:42+00:00,iPhone,This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet,Tyr,None,12,10,1.2,https://t.co/Jgnuiyvq06
796759840936919040,2016-11-10 17:02:03+00:00,iPhone,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up,Romeo,None,11,10,1.1,https://t.co/6hx7ur6sNI
796484825502875648,2016-11-09 22:49:15+00:00,iPhone,Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere,None,doggo,12,10,1.2,https://t.co/bvkkqOjNDV
796387464403357696,2016-11-09 16:22:22+00:00,iPhone,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well,Snicku,None,12,10,1.2,https://t.co/cVLUasbKA5
796149749086875649,2016-11-09 00:37:46+00:00,iPhone,This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby,Ruby,None,11,10,1.1,https://t.co/y5KarNXWXt
796125600683540480,2016-11-08 23:01:49+00:00,iPhone,#ImWithThor 13/10,None,None,13,10,1.3,https://t.co/a18mzkhTf6
796116448414461957,2016-11-08 22:25:27+00:00,iPhone,I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue. 11/10,None,None,11,10,1.1,https://t.co/7i0bDMbrVN
796080075804475393,2016-11-08 20:00:55+00:00,iPhone,This is Yogi. He's 98% floof. Snuggable af. 12/10,Yogi,None,12,10,1.2,https://t.co/opoXKxmfFm
796031486298386433,2016-11-08 16:47:50+00:00,iPhone,This is Daisy. She's here to make your day better. 13/10 mission h*ckin successful,Daisy,None,13,10,1.3,https://t.co/PbgvuD0qIL
795464331001561088,2016-11-07 03:14:10+00:00,iPhone,Elder doggo does a splash. Both 13/10 incredible stuff,None,doggo,13,10,1.3,https://t.co/gBUDjdEcqz
795400264262053889,2016-11-06 22:59:35+00:00,iPhone,This is Brody. He's trying to make the same face as the football. 12/10,Brody,None,12,10,1.2,https://t.co/2H4MfOGlpQ
795076730285391872,2016-11-06 01:33:58+00:00,iPhone,This is Bailey. She loves going down slides but is very bad at it. Still 11/10,Bailey,None,11,10,1.1,https://t.co/ivPWhspN3E
794926597468000259,2016-11-05 15:37:24+00:00,iPhone,This is Mack. He's rather h*ckin sleepy. Exceptional ears. 12/10 would boop,Mack,None,12,10,1.2,https://t.co/XRPvTPF0VH
794332329137291264,2016-11-04 00:15:59+00:00,iPhone,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy,Nimbus,None,12,10,1.2,https://t.co/SIQbb8c3AU
794205286408003585,2016-11-03 15:51:10+00:00,iPhone,This is Laika. She was a space pupper. The first space pupper actually. Orbited earth like a h*ckin boss. 14/10 hero af,Laika,pupper,14,10,1.4,https://t.co/trSjgY3h4g
793962221541933056,2016-11-02 23:45:19+00:00,iPhone,This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly,Maximus,None,12,10,1.2,https://t.co/xIfrsMNLBR
793845145112371200,2016-11-02 16:00:06+00:00,iPhone,This is Clark. He was just caught wearing pants. 13/10 game-changing af,Clark,None,13,10,1.3,https://t.co/2Xo19aPrG5
793601777308463104,2016-11-01 23:53:02+00:00,iPhone,This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug,Dobby,None,12,10,1.2,https://t.co/LhzPWv6rTv
793500921481273345,2016-11-01 17:12:16+00:00,iPhone,This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10,Fiona,None,12,10,1.2,https://t.co/aF5MmpvPqN
793286476301799424,2016-11-01 03:00:09+00:00,iPhone,This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck,Moreton,None,13,10,1.3,https://t.co/rLHGx3VAF3
793271401113350145,2016-11-01 02:00:14+00:00,iPhone,Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational af,Dave,None,12,10,1.2,https://t.co/MgQSdfZGPN
793256262322548741,2016-11-01 01:00:05+00:00,iPhone,Oh h*ck look at this spookling right here. Fright level off the charts. 12/10 sufficiently spooked,None,None,12,10,1.2,https://t.co/BNy9IIJMb0
793241302385262592,2016-11-01 00:00:38+00:00,iPhone,This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af,Tucker,None,13,10,1.3,https://t.co/Ap477GhwXt
793226087023144960,2016-10-31 23:00:11+00:00,iPhone,"This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10",Juno,None,11,10,1.1,https://t.co/hFxxBCWlwj
793210959003287553,2016-10-31 22:00:04+00:00,iPhone,This is Maude. She's the h*ckin happiest wasp you've ever seen. 10/10 would pet with caution,Maude,None,10,10,1.0,https://t.co/etL8FHBrh8
793195938047070209,2016-10-31 21:00:23+00:00,iPhone,Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo,Lily,puppo,12,10,1.2,https://t.co/YSi6K1firY
793180763617361921,2016-10-31 20:00:05+00:00,iPhone,This is Newt. He's a strawberry. 11/10,Newt,None,11,10,1.1,https://t.co/2VhmlwxA1Q
793165685325201412,2016-10-31 19:00:10+00:00,iPhone,This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. 12/10 would happily get dunked on,Benji,None,12,10,1.2,https://t.co/IbzT7DJvBo
793150605191548928,2016-10-31 18:00:14+00:00,iPhone,This is Nida. She's a free elf. Waited so long for this day. 11/10,Nida,None,11,10,1.1,https://t.co/3lE8Izgmkf
793135492858580992,2016-10-31 17:00:11+00:00,iPhone,Your favorite squad is looking extra h*ckin spooky today. 13/10 for all,None,None,13,10,1.3,https://t.co/PrgvOyPtDT
793120401413079041,2016-10-31 16:00:13+00:00,iPhone,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort",Robin,None,11,10,1.1,https://t.co/sxMrsOZ8zb
792913359805018113,2016-10-31 02:17:31+00:00,iPhone,Here is a perfect example of someone who has their priorities in order. 13/10 for both owner and Forrest,a,None,13,10,1.3,https://t.co/LRyMrU7Wfq
792883833364439040,2016-10-31 00:20:11+00:00,iPhone,This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10,Bailey,None,12,10,1.2,https://t.co/v17mFm0Ftz
792773781206999040,2016-10-30 17:02:53+00:00,iPhone,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug,Monster,None,12,10,1.2,https://t.co/RhaPExuxJL
792394556390137856,2016-10-29 15:55:58+00:00,iPhone,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial,BeBe,None,12,10,1.2,https://t.co/of0pFNBIl8
792050063153438720,2016-10-28 17:07:05+00:00,iPhone,This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. 11/10,Remus,None,11,10,1.1,https://t.co/S3f1SYylzu
791774931465953280,2016-10-27 22:53:48+00:00,Vine,Vine will be deeply missed. This was by far my favorite one. 14/10,None,None,14,10,1.4,https://t.co/roqIxCvEB3
791672322847637504,2016-10-27 16:06:04+00:00,iPhone,When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10,None,None,13,10,1.3,https://t.co/O5IUmRHRIh
791406955684368384,2016-10-26 22:31:36+00:00,iPhone,Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets,Levi,None,12,10,1.2,https://t.co/Zcw9Sccctc
791312159183634433,2016-10-26 16:14:55+00:00,iPhone,This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. 12/10 would keep in frocket,Mabel,None,12,10,1.2,https://t.co/GGJvxYt3xK
790987426131050500,2016-10-25 18:44:32+00:00,iPhone,This is Misty. She has a cowboy hat on her nose. 12/10,Misty,None,12,10,1.2,https://t.co/Eno0mypHIr
